FID,Join_Count,TARGET_FID,FID_1,GEOID,PerOpSpc,OpSpcZSc,FoodScr,FodScZSc,TranRatScr,TranScZSc,VtPaZSc,IntAcZSc,AvgRdScr,AvRdZSc,AccComScr,AvgNuiScr,AvNuZSc,AvgCrScr,AvCrZSc,UTCScr,UTCZSc,MedHmVa,MeHmVZSc,LifExRts,LifZSc,CosBuZSc,LivComScr,GradRt,GrdRtZSc,AvgStMoRt,StuMoZSc,AvgTestPer,TesZSc,PerBacMo,BaAtZSc,EduComScr,JobScrRts,JobZSc,UmRt,UnRtZSc,PerStrg,StugZSc,MedHHInc,MeHHInZSc,EmpComScr,OverComSc,AccIndCls,LivIndCls,EduIndCls,EcoIndCls,OveIndCls,SHAPE_Leng,SHAPE_Area,Id,Input_FID,Export_Out,Export_O_1,Export_O_2,Export_O_3,Export_O_4,Export_O_5,Export_O_6,Export_O_7,Export_O_8,Export_O_9,Export__10,Export__11
144,1,144,145,530530623002,0.9306660295,0.2909242747,0.9073016489,-0.6254739757,0.8462993105,-0.2410789848,-0.1299089091,0.2363369884,42.10246452,0.1169263888,-0.05871236963,1201.19,-0.2998142686,584.555,0.408766572,0.17,-0.262584358,140600,-0.9736956225,77.32,-0.3525430528,-0.727363175,-0.3678723175,83.43758159,-0.6206511013,10.9212,-0.2821550147,26.7163,-1.367105868,14.75409836,-0.8491034159,-0.7797538499,0.03381642512,-0.3175863241,6.119162641,0.2781077268,54.53333333,-1.138730049,33393,-1.095972116,-0.5685451907,-0.4437209319,Moderate,Low,Very Low,Very Low,Very Low,5832.190992,1429847,0,1,1,psu_star_lab_6th_and_baker_outside,"south baker st, 6th ave",active,04_11_2018,na,1,pa_ii_sd,"temp, humidity, pressure",a and b functional,47.25804,-122.44368
145,1,145,146,530530623003,0.4682770073,-0.8792163659,0.8980896985,-0.6347829956,0.8606642141,-0.2353572348,-0.1192711808,0.2342759718,47.40603539,0.5319490339,-0.1837337952,658.815,0.328799521,539.58,0.4614781775,0.17,-0.262584358,169000,-0.6758749586,77.32,-0.3525430528,-0.1105788665,-0.1018839229,83.43771658,-0.6206304113,11.3403,-0.4315698781,25.238,-1.486370793,17.695962,-0.6553808449,-0.7984879818,0.1911764706,-0.2941855052,6.029411765,0.2936737266,21.8373494,0.7140120268,62015,0.1471059144,0.2151515406,-0.2172385398,Low,Moderate,Very Low,High,Moderate,5377.77056,1223207,0,1,1,psu_star_lab_6th_and_baker_outside,"south baker st, 6th ave",active,04_11_2018,na,1,pa_ii_sd,"temp, humidity, pressure",a and b functional,47.25804,-122.44368
146,1,146,147,530530623004,0.7168639898,-0.2501319435,0.895135344,-0.6377684812,1.440756621,-0.00429799259,0.009361197297,0.2301539386,36.77476908,-0.299984086,-0.1587778946,898.505,0.05099829634,595.845,0.3955344646,0.12,-0.6274938527,127700,-1.108973318,77.32,-0.3525430528,-0.6090808141,-0.3752597128,83.43732455,-0.6206904967,11.3134,-0.4219796614,25.3609,-1.47645558,18.70397644,-0.5890028024,-0.7770321352,0.0536809816,-0.3146322903,3.680981595,0.7009751914,54.09705648,-1.114009976,45064,-0.5890905674,-0.3291894107,-0.4100647883,Low,Low,Very Low,Low,Low,5833.593909,1213839,0,1,1,psu_star_lab_6th_and_baker_outside,"south baker st, 6th ave",active,04_11_2018,na,1,pa_ii_sd,"temp, humidity, pressure",a and b functional,47.25804,-122.44368
147,1,147,148,530530624001,0.1135649979,-1.776865138,1.199824629,-0.3298685813,0.5162576176,-0.3725393911,0.0922962921,0.009625160096,36.79972492,-0.2980312062,-0.4458971441,1265.64,-0.374511957,857.61,0.08874061425,0.2,-0.04363866122,169400,-0.6716803013,76.28,-0.625570407,-0.3874035719,-0.3356773807,83.43739126,-0.6206802723,11.5301,-0.4992361656,25.5513,-1.461094664,20.82514735,-0.4493230845,-0.7575835467,0.2214111922,-0.289689337,17.88321168,-1.762197524,50.86092715,-0.9306349754,47679,-0.4755188725,-0.8645101772,-0.6009170622,Very Low,Low,Very Low,Very Low,Very Low,5557.503533,1590562.5,0,1,1,psu_star_lab_6th_and_baker_outside,"south baker st, 6th ave",active,04_11_2018,na,1,pa_ii_sd,"temp, humidity, pressure",a and b functional,47.25804,-122.44368
37,1,37,38,530530624002,0.7397239804,-0.1922815128,1.627392556,0.1022047758,0.5975151031,-0.3401733529,0.218375846,-0.5818866102,49.62358803,0.705480148,-0.01471345102,1462.54,-0.6027194798,1210.69,-0.3250762547,0.17,-0.262584358,186900,-0.4881640471,76.28,-0.625570407,-1.194033504,-0.5830246752,83.43566958,-0.6209441499,11.9312,-0.6422337837,27.4267,-1.309792871,16.46284102,-0.7365822179,-0.8273882556,0.1962305987,-0.2934339121,0.8869179601,1.185565377,50.45992116,-0.9079110026,24129,-1.498315589,-0.3785237817,-0.4509125409,Moderate,Very Low,Very Low,Low,Very Low,3829.469745,922319,0,1,1,psu_star_lab_6th_and_baker_outside,"south baker st, 6th ave",active,04_11_2018,na,1,pa_ii_sd,"temp, humidity, pressure",a and b functional,47.25804,-122.44368
20,1,20,21,530530624003,0.02633300051,-1.997618012,2.59252345,1.077505584,0.9523809524,-0.1988251241,0.05077688145,0.01786922658,33.63489449,-0.545690062,-0.2659969176,1915.16,-1.127307032,449.435,0.5671299325,0.1,-0.7734576506,175200,-0.6108577714,76.28,-0.625570407,0.3044000099,-0.3776104864,83.42313573,-0.6228651745,11.3252,-0.4261865223,29.776,-1.12025821,13.16526611,-0.9537284793,-0.7807595965,0.6482084691,-0.2262208388,3.42019544,0.7462048025,4.571428571,1.692399979,86921,1.228794875,0.8602947043,-0.141018074,Low,Low,Very Low,Very High,Moderate,3526.052182,776992,0,1,1,psu_star_lab_6th_and_baker_outside,"south baker st, 6th ave",active,04_11_2018,na,1,pa_ii_sd,"temp, humidity, pressure",a and b functional,47.25804,-122.44368
60,1,60,61,530530624004,0,-2.064257384,2.650903211,1.136500513,0.9919779897,-0.1830530482,0.1430531233,0.005503126854,36.01189667,-0.3596814737,-0.2203225236,1332.85,-0.4524084913,744.74,0.2210265268,0.15,-0.4085481559,179800,-0.5626192131,76.28,-0.625570407,1.220497995,-0.1012702909,83.43785763,-0.620608794,11.3721,-0.4429070117,26.7644,-1.3632253,35.46365915,0.5146271505,-0.4780284889,0.1038525963,-0.3071713312,2.512562814,0.9036206383,26.2,0.4667980075,54679,-0.1715028633,0.2229361128,-0.1441712976,Low,Moderate,Moderate,High,Moderate,3901.039437,941261.5,0,1,1,psu_star_lab_6th_and_baker_outside,"south baker st, 6th ave",active,04_11_2018,na,1,pa_ii_sd,"temp, humidity, pressure",a and b functional,47.25804,-122.44368
148,1,148,149,530530624005,0.3236030042,-1.245334337,2.636051494,1.121492298,1.343170669,-0.04316789658,0.3724846036,0.0199302432,30.00976684,-0.8293687575,-0.100660641,2186.39,-1.441663184,1531.49,-0.7010603137,0.15,-0.4085481559,161600,-0.7534761175,76.28,-0.625570407,-1.79714982,-0.9545779997,83.43730327,-0.6206937586,11.3977,-0.4520337606,26.3841,-1.393906793,18.37121212,-0.6109154288,-0.7693874353,0.69476082,-0.219298096,25.28473804,-3,50.18270402,-0.8922029734,34295,-1.056797482,-1.292074638,-0.7791751785,Low,Very Low,Very Low,Very Low,Very Low,3302.077493,678822,0,1,1,psu_star_lab_6th_and_baker_outside,"south baker st, 6th ave",active,04_11_2018,na,1,pa_ii_sd,"temp, humidity, pressure",a and b functional,47.25804,-122.44368
149,1,149,150,530530625001,0.5302439928,-0.7224001687,3.129028175,1.619663643,2.778460229,0.5285288093,-0.02015475292,-0.5777645769,33.10653909,-0.5870356878,0.0401395444,2702.72,-2.040090763,1214.35,-0.3293658484,0.15,-0.4085481559,180400,-0.5563272273,77.31,-0.3551683158,0.3070438225,-0.5637427479,83.43769836,-0.6206332039,10.7038,-0.2046489509,33.5052,-0.8193972484,16.96,-0.7038441551,-0.5871308896,1.158333333,-0.1503607977,9.791666667,-0.3588353208,23.1316726,0.6406679749,56637,-0.08646524243,0.0112516535,-0.2748706099,Moderate,Very Low,Low,Moderate,Low,3862.27763,894852,0,1,1,psu_star_lab_6th_and_baker_outside,"south baker st, 6th ave",active,04_11_2018,na,1,pa_ii_sd,"temp, humidity, pressure",a and b functional,47.25804,-122.44368
155,1,155,156,530530625002,0,-2.064257384,3.924459861,2.423477066,0.7575757576,-0.2764188663,0.1659305779,-0.5777645769,31.57845597,-0.7066134429,-0.172607771,1622.48,-0.7880902832,1303.28,-0.4335935989,0.15,-0.4085481559,184500,-0.5133319906,77.31,-0.3551683158,-0.6199110869,-0.5197739052,83.4373669,-0.620684007,10.7021,-0.2040428777,33.6594,-0.8069568429,21.05263158,-0.4343431821,-0.5165067274,0.09344262295,-0.3087193855,0,1.339388552,29.80842912,0.2623229921,49625,-0.3910024219,0.2254974341,-0.2458477424,Low,Low,Moderate,High,Moderate,3883.285894,902338,0,1,1,psu_star_lab_6th_and_baker_outside,"south baker st, 6th ave",active,04_11_2018,na,1,pa_ii_sd,"temp, humidity, pressure",a and b functional,47.25804,-122.44368
151,1,151,152,530530625003,0,-2.064257384,3.257183607,1.749169494,1.367989056,-0.03328237193,0.05841806653,-0.5674594938,35.49572329,-0.400073814,-0.2095809172,1233.07,-0.336763257,1009.91,-0.08975805217,0.13,-0.5545119538,185600,-0.5017966832,77.31,-0.3551683158,-2.26821004,-0.6843680504,83.43769741,-0.6206333501,10.4784,-0.1242907781,38.9894,-0.3769480136,19.78609626,-0.5177448993,-0.4099042603,0.4847161572,-0.2505335795,7.423580786,0.05187514467,69.76744186,-2.00199008,37279,-0.9271998005,-0.7819620788,-0.5214538267,Low,Very Low,Moderate,Very Low,Very Low,3559.146565,709120,0,1,1,psu_star_lab_6th_and_baker_outside,"south baker st, 6th ave",active,04_11_2018,na,1,pa_ii_sd,"temp, humidity, pressure",a and b functional,47.25804,-122.44368
152,1,152,153,530530625004,0.3485530019,-1.182194849,3.098410385,1.588723224,0.9242144177,-0.2100442645,0.09302237756,-0.5757035603,35.70237201,-0.3839028423,-0.1116833191,1482.95,-0.6263747136,1044.57,-0.13038027,0.11,-0.7004757517,223900,-0.1001582525,77.31,-0.3551683158,-2.045573881,-0.6596885307,83.38987615,-0.6279627678,10.484,-0.1262872544,38.9679,-0.3786825708,8.66873065,-1.249826639,-0.5956898081,0.1216216216,-0.3045289213,9.073359073,-0.2342551912,50.73937153,-0.9237470031,49340,-0.4033802166,-0.466477833,-0.4583848727,Low,Very Low,Low,Low,Very Low,3526.09933,690885,0,1,1,psu_star_lab_6th_and_baker_outside,"south baker st, 6th ave",active,04_11_2018,na,1,pa_ii_sd,"temp, humidity, pressure",a and b functional,47.25804,-122.44368
153,1,153,154,530530625005,0.1385769993,-1.713568741,2.463039728,0.9466574478,1.152852459,-0.1189744072,-0.03008368346,1.633706258,48.70459052,0.6335654343,0.2252170514,693.025,0.2891500576,475.958,0.5360444425,0.12,-0.6274938527,158100,-0.7901793683,77.31,-0.3551683158,1.848887516,0.1502067465,83.4146142,-0.6241712427,10.4787,-0.1243977322,39.5,-0.3357542973,17.78886118,-0.6492634066,-0.4333966697,0.06995073892,-0.3122128347,1.477832512,1.08307974,29.59070796,0.2746610045,80313,0.9418037624,0.496832918,0.1097150115,High,Moderate,Moderate,High,High,4529.20541,1273671.5,0,3,3,psu_star_lab_south_tacoma_outside,"south cheyenne st, south 64th st",active,02_08_2018,na,1,pa_ii_sd,"temp, humidity, pressure",a and b functional,47.198733,-122.498633
154,1,154,155,530530625006,0,-2.064257384,2.558497343,1.043120933,4.035823661,1.029354951,0.1118775492,-0.58806966,46.73675789,0.4795757696,0.001933693198,694.51,0.2874289394,396.137,0.6295962616,0.12,-0.6274938527,153200,-0.8415639195,77.31,-0.3551683158,0.6511065867,-0.04268238339,83.43766889,-0.6206377214,10.6989,-0.2029020341,34.6243,-0.7291115297,10.39697543,-1.136021221,-0.6721681266,0.1662591687,-0.2978909266,0,1.339388552,15.21126761,1.089480042,68550,0.4309265744,0.6404760605,-0.01811018907,Moderate,Moderate,Low,Very High,Moderate,3797.251539,841047.5,0,1,1,psu_star_lab_6th_and_baker_outside,"south baker st, 6th ave",active,04_11_2018,na,1,pa_ii_sd,"temp, humidity, pressure",a and b functional,47.25804,-122.44368
150,1,150,151,530530625007,0.0001096920023,-2.063979793,3.432151823,1.92598141,1.183864673,-0.1066217915,-0.06252126327,0.2466420715,33.58134774,-0.549880279,-0.1017299409,1476.37,-0.6187484795,569.38,0.4265519775,0.14,-0.4815300549,187200,-0.4850180542,77.31,-0.3551683158,0.3110036502,-0.2004848794,83.43731319,-0.6206922381,10.7011,-0.2036863641,34.5967,-0.7313382171,15.18833536,-0.820508784,-0.5940564008,0.08429118774,-0.3100802842,6.32183908,0.242956411,44.04990403,-0.5446820259,48654,-0.4331737855,-0.2612449212,-0.2893790356,Low,Moderate,Low,Low,Low,3972.445549,971548,0,1,1,psu_star_lab_6th_and_baker_outside,"south baker st, 6th ave",active,04_11_2018,na,1,pa_ii_sd,"temp, humidity, pressure",a and b functional,47.25804,-122.44368
47,1,47,48,530530626001,0.7425329983,-0.1851728968,1.541442049,0.01534857906,0.7204556536,-0.2912043436,-0.4068240734,-1.082713649,38.38965243,-0.1736139153,-0.3540300499,349.947,0.6867781962,555.005,0.4433997669,0.09,-0.8464395496,181400,-0.5458405842,70.52,-2.137721907,0.05275577819,-0.39117805,82.4329019,-0.7746352693,13.3091,-1.133473918,39.0247,-0.3741001128,27.30673317,-0.02250878405,-0.5761795211,19.76035503,2.61592297,5.769230769,0.3387983813,26.52388797,0.4484449923,39167,-0.8452023397,0.639491001,-0.170474155,Very Low,Low,Low,Very High,Moderate,24544.59383,9451715.5,0,3,3,psu_star_lab_south_tacoma_outside,"south cheyenne st, south 64th st",active,02_08_2018,na,1,pa_ii_sd,"temp, humidity, pressure",a and b functional,47.198733,-122.498633
58,1,58,59,530530626002,0.56024158,-0.6464870431,2.479786859,0.9635810494,1.296109898,-0.06191288604,-0.1237141323,-0.5757035603,30.10171491,-0.8221735052,-0.2110683463,497.037,0.5163005704,3155.76,-2.604737457,0.09,-0.8464395496,140400,-0.9757929511,70.52,-2.137721907,-1.60280556,-1.275199476,81.9177247,-0.853594896,13.5532,-1.220498896,33.8659,-0.7902970262,20.78376487,-0.4520481326,-0.8291097377,14.3864818,1.816780892,8.058925477,-0.05831626171,42.53807107,-0.4590129852,35615,-0.9994687489,0.07499572401,-0.5600954589,Low,Very Low,Very Low,Moderate,Very Low,11687.74983,5611389.5,0,3,3,psu_star_lab_south_tacoma_outside,"south cheyenne st, south 64th st",active,02_08_2018,na,1,pa_ii_sd,"temp, humidity, pressure",a and b functional,47.198733,-122.498633
157,1,157,158,530530628011,1.102478996,0.7257212206,0.8044322613,-0.7294273334,0.8204358576,-0.2513807743,-0.1187871239,0.8999843404,35.37528664,-0.409498396,0.01943532225,930.465,0.01395658772,731.62,0.2364034309,0.16,-0.335566257,181700,-0.5426945912,71.34,-1.92245034,-1.86417644,-0.7357546016,81.9001627,-0.8562865701,13.0658,-1.046734151,38.0251,-0.4547449206,8.519003932,-1.259686187,-0.9043629573,1.369477912,-0.1189617471,11.44578313,-0.6457180514,53.90134529,-1.102920055,36058,-0.9802288786,-0.7119571831,-0.5831598549,Moderate,Very Low,Very Low,Very Low,Very Low,8178.159443,1461173.5,0,4,4,psu_star_lab_tacoma_jefferson_outside,"north mason ave, north 16th st",active,02_08_2018,na,0.34,pa_ii_sd,"temp, humidity, pressure","a functional, b downgraded",47.264218,-122.495192
158,1,158,159,530530628012,0.1784390062,-1.61269231,1.181943897,-0.3479377278,0.2331743875,-0.4852955587,-0.398952385,-1.080652632,29.10612348,-0.9000819555,-0.8042687615,157.378,0.9099660807,580.665,0.4133257303,0.37,1.197053621,138500,-0.995717573,71.34,-1.92245034,-0.2295839714,-0.104567742,81.92136837,-0.8530364415,12.8901,-0.9840947061,41.1138,-0.2055576277,13.30008313,-0.9448507396,-0.7468848787,0.218579235,-0.2901104738,12.20400729,-0.7772211348,52.03366059,-0.9970890284,42049,-0.7200346056,-0.6961138107,-0.5879587982,Very Low,Moderate,Low,Very Low,Very Low,5042.43661,1404805.5,0,3,3,psu_star_lab_south_tacoma_outside,"south cheyenne st, south 64th st",active,02_08_2018,na,1,pa_ii_sd,"temp, humidity, pressure",a and b functional,47.198733,-122.498633
159,1,159,160,530530628013,0.209279798,-1.534645336,0.9746447232,-0.5574212844,0.1737538386,-0.5089636275,-0.682396556,0.118859041,30.70252458,-0.7751580841,-0.6566209745,111.214,0.9634702558,402.526,0.6221082249,0.13,-0.5545119538,168500,-0.6811182801,71.34,-1.92245034,-0.6189114046,-0.3652355829,81.90006576,-0.8563014271,12.3017,-0.7743220846,43.4993,-0.01310245661,19.40575673,-0.542790367,-0.5466290839,1.508890771,-0.09822983234,11.76968671,-0.7018944716,50.91615769,-0.9337639809,38333,-0.8814236757,-0.6538279901,-0.5555784078,Very Low,Low,Low,Very Low,Very Low,9428.508957,3818023,0,3,3,psu_star_lab_south_tacoma_outside,"south cheyenne st, south 64th st",active,02_08_2018,na,1,pa_ii_sd,"temp, humidity, pressure",a and b functional,47.198733,-122.498633
160,1,160,161,530530628014,1.313593373,1.259975929,0.7866850905,-0.7473615121,0.6562032125,-0.3167970253,-0.8494192622,0.1126759912,22.0141918,-1.455049979,-0.3326626431,138.822,0.9314725245,1485.86,-0.647581035,0.19,-0.1166205602,168500,-0.6811182801,71.34,-1.92245034,-2.300321826,-0.7894365861,81.89979972,-0.8563422019,13.0783,-1.051190572,37.765,-0.4757290288,18.12652068,-0.6270284309,-0.7525725583,1.639097744,-0.07886691341,8.270676692,-0.09504146701,44.70858896,-0.5820069909,32188,-1.148306301,-0.4760554181,-0.5876818014,Very Low,Very Low,Very Low,Low,Very Low,7882.417588,1476355,0,4,4,psu_star_lab_tacoma_jefferson_outside,"north mason ave, north 16th st",active,02_08_2018,na,0.34,pa_ii_sd,"temp, humidity, pressure","a functional, b downgraded",47.264218,-122.495192
161,1,161,162,530530628021,0.9677190185,0.3846920897,1.072620131,-0.4584134761,0.2979210692,-0.4595060137,0.004601303724,0.2363369884,45.44059296,0.3781464102,0.01430955035,904.395,0.0441717737,488.28,0.5216028104,0.22,0.1023251367,166000,-0.7073348879,77.14,-0.3997977871,0.869416077,0.07173052045,80.05651798,-1.138856329,13.1376,-1.07233183,43.9502,0.02327483816,22.04408818,-0.3690554785,-0.6392421998,0.1920903955,-0.2940495966,4.632768362,0.5359014544,22.46082414,0.6786820292,66411,0.3380279681,0.3146404638,-0.0596404163,Moderate,Moderate,Low,High,Moderate,5663.276614,1698903,0,3,3,psu_star_lab_south_tacoma_outside,"south cheyenne st, south 64th st",active,02_08_2018,na,1,pa_ii_sd,"temp, humidity, pressure",a and b functional,47.198733,-122.498633
162,1,162,163,530530628022,0.9435788952,0.3236021027,0.9122128507,-0.620511023,0.6196722388,-0.3313478434,-0.5580976403,-0.5901306766,53.74176054,1.027741297,-0.1247906306,241.926,0.8119747672,234.548,0.818981823,0.09,-0.8464395496,180700,-0.5531812343,77.14,-0.3997977871,-0.6738454666,-0.1403845746,80.056,-1.138935719,13.6252,-1.246167878,44.6123,0.07669113194,11.63287086,-1.054637149,-0.8407624033,1.165087957,-0.1493563259,5.548037889,0.3771611077,38.51744186,-0.2311799973,46034,-0.5469626347,-0.1375844626,-0.3108805178,Low,Moderate,Very Low,Moderate,Low,6879.075522,2389328,0,3,3,psu_star_lab_south_tacoma_outside,"south cheyenne st, south 64th st",active,02_08_2018,na,1,pa_ii_sd,"temp, humidity, pressure",a and b functional,47.198733,-122.498633
167,1,167,168,530530628023,1.274383008,1.160748571,0.8931716196,-0.639752898,1.074147715,-0.1503236515,0.2993055619,0.009625160096,53.82226464,1.03404102,0.2856072939,334.384,0.7048157466,252.706,0.7977002814,0.11,-0.7004757517,162100,-0.7482327959,77.14,-0.3997977871,1.055822898,0.1183054318,80.056,-1.138935719,13.6272,-1.246880905,44.6189,0.07722360066,21.31147541,-0.417298241,-0.681472816,1.632258065,-0.07988403378,6.88172043,0.1458530366,4.417177914,1.701140046,62159,0.153359958,0.4801172517,0.05063929039,High,Moderate,Low,High,High,7742.519153,2376194,0,3,3,psu_star_lab_south_tacoma_outside,"south cheyenne st, south 64th st",active,02_08_2018,na,1,pa_ii_sd,"temp, humidity, pressure",a and b functional,47.198733,-122.498633
25,1,25,26,530530629001,1.198004007,0.9674607358,2.374451792,0.8571360307,1.400423206,-0.02036337829,-0.9584358077,0.1167980244,25.71120624,-1.165745895,-0.03385838165,1429.63,-0.5645767191,2274.03,-1.571332144,0.13,-0.5545119538,150600,-0.8688291915,76.26,-0.630820933,-0.3818857216,-0.7619927772,81.90039635,-0.8562507592,14.0314,-1.390983715,31.2408,-1.002082425,17.22151088,-0.6866235878,-0.9839851219,0.2336165049,-0.2878742999,10.07281553,-0.4075965516,35.82434515,-0.07857369632,44631,-0.6078961291,-0.3454851692,-0.5313303625,Moderate,Very Low,Very Low,Low,Very Low,3812.462684,818157,0,3,3,psu_star_lab_south_tacoma_outside,"south cheyenne st, south 64th st",active,02_08_2018,na,1,pa_ii_sd,"temp, humidity, pressure",a and b functional,47.198733,-122.498633
168,1,168,169,530530629002,1.32422452,1.286879548,1.872798008,0.3501961487,2.286000094,0.3323747757,-0.3264648533,-1.014700101,35.98458826,-0.3618184504,0.04441117797,664.985,0.3216484778,530.495,0.4721259804,0.32,0.8321441261,152800,-0.8457585767,76.26,-0.630820933,0.130004391,0.04655724424,81.89533715,-0.8570261669,12.9626,-1.009941944,40.5924,-0.2476226566,16.54135338,-0.7314121558,-0.7115007309,0.5349716446,-0.2430601477,11.72022684,-0.6933163691,52.45901639,-1.021190047,28092,-1.326199097,-0.8209414153,-0.360368431,Moderate,Moderate,Low,Very Low,Low,5024.876653,1282737.5,0,3,3,psu_star_lab_south_tacoma_outside,"south cheyenne st, south 64th st",active,02_08_2018,na,1,pa_ii_sd,"temp, humidity, pressure",a and b functional,47.198733,-122.498633
169,1,169,170,530530629003,0.8839239776,0.1726369195,1.726811597,0.202671429,1.684591025,0.092824797,0.07437465891,-0.571581527,42.89523612,0.1789634908,0.02498162803,1554.35,-0.7091274669,1197.67,-0.3098165525,0.11,-0.7004757517,131900,-1.064929417,76.26,-0.630820933,0.2243637327,-0.5318010648,80.05672093,-1.138825223,11.1041,-0.3473613581,41.0998,-0.2066871068,23.93939394,-0.2442490459,-0.4842806835,0.1535714286,-0.2997777048,11.25,-0.6117622806,19.82543641,0.8280180097,60000,0.05959273456,-0.005982310278,-0.2492706076,Moderate,Low,Moderate,Moderate,Low,3685.768485,850199,0,3,3,psu_star_lab_south_tacoma_outside,"south cheyenne st, south 64th st",active,02_08_2018,na,1,pa_ii_sd,"temp, humidity, pressure",a and b functional,47.198733,-122.498633
40,1,40,41,530530629004,0.5536950231,-0.6630540289,1.641736136,0.1166994993,1.225895392,-0.0898803448,-0.04341830057,-0.5839476268,43.03476519,0.1898821201,-0.1789531136,1377.16,-0.5037638764,905.3,0.03284697405,0.11,-0.7004757517,162300,-0.7461354673,76.26,-0.630820933,-0.9129377192,-0.5768811289,80.05610991,-1.138918874,11.734,-0.5719292953,36.3308,-0.591436095,10.4387292,-1.133271723,-0.8588889968,0.6287553648,-0.2291136861,4.506437768,0.5578116804,21.4987715,0.7331969738,64706,0.2639783545,0.3314683307,-0.3208137272,Low,Very Low,Very Low,High,Low,4282.770519,950827.5,0,3,3,psu_star_lab_south_tacoma_outside,"south cheyenne st, south 64th st",active,02_08_2018,na,1,pa_ii_sd,"temp, humidity, pressure",a and b functional,47.198733,-122.498633
170,1,170,171,530530629005,0.7932299972,-0.05687699046,0.6369110122,-0.8987138112,1.485423462,0.01349345978,-0.09725235112,-0.5860086434,44.72392593,0.3220647521,-0.2172155974,1006.95,-0.07468969151,1120.26,-0.219090474,0.07,-0.9924033475,145600,-0.921262407,76.26,-0.630820933,1.03886148,-0.2999008956,80.05639744,-1.138874805,12.753,-0.9352166871,29.7319,-1.123816069,18.47575058,-0.6040315412,-0.9504847756,2.522088353,0.05244153408,6.024096386,0.2945956027,42.04204204,-0.4309050143,35938,-0.9854405817,-0.2673271148,-0.4337320958,Low,Low,Very Low,Low,Low,4295.295604,828766.5,0,3,3,psu_star_lab_south_tacoma_outside,"south cheyenne st, south 64th st",active,02_08_2018,na,1,pa_ii_sd,"temp, humidity, pressure",a and b functional,47.198733,-122.498633
171,1,171,172,530530629006,1.051459029,0.5966079987,0.8427610118,-0.6906946997,0.8298362028,-0.2476364801,0.02112262924,-0.5736425437,35.56201378,-0.3948863557,-0.2148549085,544.02,0.4618471725,662.86,0.3169915354,0.21,0.02934323772,147000,-0.9065811067,76.26,-0.630820933,0.8476016743,0.01973026336,80.05610371,-1.138919824,12.7539,-0.9355375493,29.7482,-1.122501033,11.32075472,-1.075190088,-1.068037123,2.988399072,0.1217860275,6.728538283,0.1724202787,35.85077343,-0.08007130027,59038,0.01781224873,0.05798681368,-0.3012937387,Low,Moderate,Very Low,Moderate,Low,6044.468901,1729712,0,3,3,psu_star_lab_south_tacoma_outside,"south cheyenne st, south 64th st",active,02_08_2018,na,1,pa_ii_sd,"temp, humidity, pressure",a and b functional,47.198733,-122.498633
172,1,172,173,530530630001,0.8464383855,0.07777434142,2.555877441,1.040473424,1.216176165,-0.09375165439,-0.3207080328,-0.5860086434,34.59208928,-0.4707862806,-0.05883447426,564.035,0.4386497445,528.165,0.4748567873,0.35,1.051089823,152200,-0.8520505626,74.19,-1.174250378,-1.153248409,-0.2024921659,80.42636447,-1.082171095,11.3433,-0.432639419,41.3558,-0.1860337747,17.78385773,-0.6495928854,-0.5876092936,1.465,-0.1047567748,9.833333333,-0.3660618054,46.38297872,-0.676887989,45429,-0.573238304,-0.4302362183,-0.319793038,Moderate,Moderate,Low,Low,Low,6032.812384,1898466.5,0,3,3,psu_star_lab_south_tacoma_outside,"south cheyenne st, south 64th st",active,02_08_2018,na,1,pa_ii_sd,"temp, humidity, pressure",a and b functional,47.198733,-122.498633
173,1,173,174,530530630002,0.7518029809,-0.1617138984,1.333808434,-0.1944729424,0.3803894851,-0.4266576443,-0.1784356207,-0.5860086434,35.38968207,-0.4083719046,-0.3259434423,679.38,0.3049646419,1226.76,-0.3439106182,0.12,-0.6274938527,147400,-0.9023864495,74.19,-1.174250378,0.2970820944,-0.4076657605,80.05622365,-1.138901441,12.3218,-0.7814880086,29.6266,-1.132311366,4.393305439,-1.531364626,-1.14601636,1.592741935,-0.08576042873,6.048387097,0.2903827279,27.21579961,0.4092369974,55000,-0.1575615577,0.1140744347,-0.4413877821,Very Low,Low,Very Low,Moderate,Low,9527.750543,2869796.5,0,3,3,psu_star_lab_south_tacoma_outside,"south cheyenne st, south 64th st",active,02_08_2018,na,1,pa_ii_sd,"temp, humidity, pressure",a and b functional,47.198733,-122.498633
14,1,14,15,530530631001,0.8175740242,0.004729003703,3.233899629,1.725640164,0.9587727709,-0.1962791698,-0.06941331256,-0.5839476268,28.46133927,-0.9505385357,-0.01163491281,1778.26,-0.9686396377,1349.42,-0.4876706079,0.12,-0.6274938527,156700,-0.8048606687,77.99,-0.1766504303,0.4459752831,-0.4365566524,80.05603774,-1.138929935,11.0008,-0.3105334998,37.9866,-0.4578509881,10.21671827,-1.147891207,-0.7638014074,0.1566484517,-0.2993201245,4.371584699,0.5812000073,27.22914669,0.4084810019,57284,-0.05836547701,0.1579988519,-0.2634985302,Moderate,Low,Very Low,Moderate,Low,3829.118378,868957.5,0,3,3,psu_star_lab_south_tacoma_outside,"south cheyenne st, south 64th st",active,02_08_2018,na,1,pa_ii_sd,"temp, humidity, pressure",a and b functional,47.198733,-122.498633
